,ID,Lemme,Definicija,POS,NEG
5314,ENG30-07653394-n,komad mesa,komad meso koji jesam odseći od glavnog delo ,7.65574e-05,5.1102692e-05
5315,ENG30-07904293-n,šljivovica,srpski rakija od šljiva . ,0.04055112,0.0187636
5316,ENG30-09484664-n,"mitsko biće,mitološko biće",Zamišljeno biti iz priča ili mit . ,0.0011800325,0.0037717372
5317,ENG30-06773976-n,mirovni sporazum,sporazum koji prestajati neprijateljstvo . ,0.060926054,0.067447364
5318,ENG30-02916538-n,oglasna tabla,Ploča koji visiti na zid i na koji se kačiti obaveštenje . ,1.6302718e-05,2.1241614e-05
5319,ENG30-08322981-n,odbor,komitet koji nadgledati . ,0.061053183,0.108588025
5320,ENG30-10559288-n,"đak,učenik,školarac",dete koji pohađati škola . ,0.01147101,0.014747265
5321,ENG30-10129825-n,"devojka,gospođica,mlada dama",mlad neudat žena ,0.03941399,0.026039012
5322,ENG30-06364641-n,literatura,kreativan pisanje koji imati umetnički vrednost . ,0.0055449135,0.0025263974
5323,ENG30-10450303-n,političar,osoba koji jesam aktivan u politika . ,0.010309357,0.11774604
5324,ENG30-10650162-n,državnik,Čovek koji jesam priznati vođ u nacionalan ili međunarodan posao . ,0.0004481583,0.0006371527
5325,ENG30-10451263-n,funkcioner,Vođa koji jesam angažovati u civilan uprava . ,0.0029873438,0.0072377636
5326,ENG30-11343625-n,"Tito,Maršal Tito,Josip Broz,Josip Broz Tito","jugoslovenski državnik koji jesam voditi organizovati otpor protiv nemački okupacija u II svetski rat , a posle rat biti predsednik komunistički država ( @card@ ) . ",2.006157e-06,1.0172426e-05
5327,ENG30-10145682-n,"praded,pradeda",otac nečiji deda ili baba . ,0.0059943805,0.04012564
5328,ENG30-10145590-n,prababa,Majk nečiji deda ili baba . ,0.012644216,0.11986015
5329,ENG30-10143299-n,unuk,sin nečiji sin ili ćerka . ,0.0070326766,0.073506
5330,ENG30-10141732-n,unuka,Ćerka nečiji sin ili ćerka . ,0.013854602,0.12692948
5331,ENG30-10141590-n,unuče,dete nečiji sin ili kćer . ,0.007811767,0.035596818
5332,ENG30-10235549-n,rođak ili svojta,osoba u srodstvo po krv ili brak ,0.0012702806,0.0069939443
5333,ENG30-10236946-n,rođak,Muški rođak . ,0.10967893,0.14541174
5334,ENG30-10736091-n,"ujak, stric ili teča","Očev ili majčin brat , tetkin muž . ",0.02488001,0.015422158
5335,ENG30-10237069-n,"rođaka,rođakinja",Ženski rođak . ,0.13203678,0.20949452
5336,ENG30-09823502-n,"tetka, ujna ili strina","sestra nečiji otac ili majka ; žena nečiji ujak , stric ili teći . ",4.2022235e-05,0.0006967145
5337,ENG30-10236114-n,krvni rođak,"neki ko sa neki deliti isti predak , ma kako udaljen . ",4.611349e-05,4.3756616e-05
5338,ENG30-00024264-n,atribut,apstrakcija koji pripadati neki entitet ili ga karakterisati . ,0.007022881,0.111615114
5339,ENG30-06471345-n,"sertifikat,uverenje",dokument koji potvrđivati istinitost određenih činjenica . ,0.0040327795,0.009870317
5340,ENG30-06478582-n,"diploma,svedočanstvo,svedodžba",dokument koji potvrđivati uspešan završetak neki studija . ,0.0035840045,0.0046677333
5341,ENG30-04835724-n,polet,osobina neki koji jesam veoma motivisan . ,0.110975765,0.19112003
5342,ENG30-00104051-a,ambiciozan,imati snažan želja kao uspeh . ,0.010118092,0.014652084
5343,ENG30-00105023-a,neambiciozan,imati malo želja za uspeh . ,0.018706355,0.007938811
5344,ENG30-07484547-n,"ambicija,aspiracija,san",Žudno gajen želja . ,0.14055888,0.14528522
5345,ENG30-04833458-n,škrtost,nedostatak darežljivost ; nesklonost da se da novac . ,0.04047202,0.04474875
5346,ENG30-04845312-n,neljubaznost,Nemanja srdačnost . ,0.22127089,0.25122678
5347,ENG30-01373728-a,neljubazan,koji nedostajati ljubaznost . ,0.04228069,0.39325786
5348,ENG30-04831727-n,"velikodušnost,darežljivost",osobina neki ko jesam voljan da podariti novac ili vreme . ,0.035684526,0.01552759
5349,ENG30-01111016-a,"velikodušan,darežljiv",voljan da podariti ili podeliti . ,0.13214758,0.17273295
5350,ENG30-01112573-a,škrt,"koji jesam velikodušan , darežljiv . ",0.14435437,0.30291826
5351,ENG30-04836268-n,"ambicija,ambicioznost",Snažan nagon ka uspeh . ,0.081229195,0.06482692
5352,ENG30-04814238-n,"veličanstvenost,briljantnost","osobina neki ko jesam veličanstven , briljantan ",0.32920122,0.055306297
5353,ENG30-04812268-n,"elegancija,gracioznost,otmenost",osobina prefinjen uglađenost i dobar ukus ,0.27684575,0.001726341
5354,ENG30-04808639-n,popularnost,osobina onaj ko jesam široko prihvatiti i čiji se društvo tražiti . ,0.13404192,9.769769e-05
5355,ENG30-04809089-n,nepopularnost,osobina onaj ko jesam prihvatiti i ne upućivati on se pohvaliti . ,0.011863207,0.16647193
5356,ENG30-01815838-a,popularan,"onaj koji se posmatrati sa velik odobravanje , naklonost , posebno od strana širok publika . ",2.5161298e-05,1.50804935e-05
5357,ENG30-01816956-a,nepopularan,onaj koji se posmatrati s neodobravanje i koji nedostajati podrška . ,0.00021530909,0.007140735
5358,ENG30-04801168-n,neoriginalnost,kvalitet onaj ko jesam originalan . ,0.20182568,0.30618697
5359,ENG30-04800359-n,originalnost,kvalitet onaj što jesam nov i originalno ( jesam izvesti iz nešto poznat ) . ,0.0015711659,0.011418059
5360,ENG30-01686439-a,originalan,"Onak koji jesam produktivan , svež , neobičan ; nešto što jesam prvi put smišljeno . ",0.24906176,0.0020140891
5361,ENG30-01688271-a,neoriginalan,"koji jesam originalan ; jesam produktivan , ne donositi ništa neobično niti sveže . ",0.0030958478,0.3884668
5362,ENG30-03781244-n,manastir,Prebivalište verski zajednica . ,0.05177872,0.04195784
5363,ENG30-04079244-n,rezidencija,Službena kuća neki važan osoba ( kralj ili predsednik ) . ,0.006936512,0.010467261
5364,ENG30-04073948-n,"crkveno prebivalište,samostan","Prebivalište koji jesam mesto verski povlačenje , npr . manastir . ",0.00021659487,0.00065653236
5365,ENG30-07710007-n,"povrće pomoćnica,pomoćnica",neki od plodov biljka iz porodica Solanaceae ; posebno iz rod Solanum ; Capsicum ; Lycopersicon . ,9.2394714e-07,1.1533424e-06
5366,ENG30-07720442-n,paprika,sladak ili ljut plod biljka iz rod Capsicum . ,5.2901946e-06,7.013726e-06
5367,ENG30-12900462-n,paprike,biti koji od raznih tropski biljka rod Capsicum koji davati paprika ,2.9463508e-06,1.3300992e-06
5368,ENG30-04742535-n,istovetnost,kvalitet onaj što jesam nalik nešto . ,0.21509859,0.2504605
5369,ENG30-04743605-n,sličnost,kvalitet onaj što jesam slično nešto . ,0.19886315,0.29539478
5370,ENG30-02071420-a,sličan,koji odgovarati nešto ili podsećati na nešto . ,0.0020612394,0.0032751015
5371,ENG30-10207169-n,svojta,rod po udaja . ,0.026967216,0.012637655
5372,ENG30-07969695-n,"rod,pleme,klan,rodbina,obitelj",grupa ljudi koji jesam krvni povezati ili preko brak . ,0.00010760997,0.002149482
5373,ENG30-04750164-n,nesličnost,"kvalitet onaj što jesam slično , što se razlikovati . ",0.20771877,0.2248968
5374,ENG30-02064745-a,različit,"koji jesam nalik po priroda , kvalitet , oblik ili stepen . ",0.03882661,0.03383019
5375,ENG30-02073113-a,nesličan,koji jesam sličan . ,0.09660407,0.15809813
5376,ENG30-04731497-n,karakteristika,razlikovni kvalitet . ,0.22065774,0.33296525
5377,ENG30-04801313-n,pravovernost,"kvalitet onaj ko jesam pravoveran , posebno u stvar vera . ",0.014062272,0.026329622
5378,ENG30-01689880-a,pravoveran,pristajanje uz onaj što jesam opšte prihvaćen . ,0.31312305,0.040976405
5379,ENG30-01691073-a,nepravoveran,koji raskidati sa tradicija i opšti prihvaćen . ,0.001174328,0.019885331
5380,ENG30-04800729-n,nepravovernost,kvalitet onaj ko jesam pravovrean . ,0.20722504,0.3284095
5381,ENG30-04714440-n,"inkompatibilnost,neusklađenost",kvalitet onaj što ne moći da postojati ili raditi u usklađen kombinacija . ,0.015343632,0.41793212
5382,ENG30-04708113-n,lakoća,"osobina onaj što jesam teško , ne zahtevati napor . ",0.07004693,0.47784358
5383,ENG30-00744916-a,težak,"onaj što jesam lako , zahtevati velik fizički ili mentalan napor da biti se ostvariti . razumeti ili izdržati . ",0.0131175555,0.23721185
5384,ENG30-00749230-a,lak,"koji ne predstavljati teškoća , ne iziskivati napor . ",0.033920724,0.38037032
5385,ENG30-04709253-n,teškoća,osobina onaj što jesam teško . ,0.24614513,0.33228424
5386,ENG30-07336763-n,"teškoća,tegoba",Nešto što uzrokovati ili uključivati patnja . ,0.009878724,0.18855047
5387,ENG30-04690196-n,ružnoća,kvalitet koji ne pružati zadovoljstvo čulo . ,0.13282946,0.36474198
5388,ENG30-04683814-n,lepota,kvalitet koji pružati zadovoljstvo čulo . ,0.19834818,0.30492774
5389,ENG30-00217728-a,lep,"koji ushićivati čuti , uzbuđivati duh ili izazivati emocionalno divljenje . ",0.2639796,0.024660427
5390,ENG30-00220956-a,ružan,koji jesam moralno odbojan ili neugodan za čulo . ,0.012475484,0.43424898
5391,ENG30-04670531-n,nepouzdanost,osobina onaj što ne zasluživati poverenje . ,0.21872503,0.38782334
5392,ENG30-04668819-n,pouzdanost,osobina onaj što zasluživati poverenje . ,0.27469873,0.31082475
5393,ENG30-04670746-n,neodgovornost,"vrsta nepouzdanost ; osobina onaj šta nedostajati odgovornost , koji nemati oscećaj odgovornost za svoj postupak . ",0.0012149849,0.000261742
5394,ENG30-04669247-n,odgovornost,oblik pouzdanost ; osobina onaj koji odgovarati neki ili nectemu ili jesam odgovoran za svoj ponašanje . ,0.1904242,0.014613458
5395,ENG30-01997910-a,neodgovoran,koji pokazivati nedostatak briga za posledica . ,0.040785443,0.24051656
5396,ENG30-01996377-a,odgovoran,koji odgovarati za svoj postupak . ,0.041958965,0.012791999
5397,ENG30-04672210-n,bezbrižnost,osobina onaj ko jesam bez briga i odgovornost . ,0.18812478,0.104157135
5398,ENG30-04650527-n,"razgovorljivost,komunikativnost",osobina onaj ko jesam komunikativan . ,0.28859895,0.17176995
5399,ENG30-04651784-n,"nerazgovorljivost,nekomunikativnost",osobina onaj ko jesam nekomunikativan . ,0.28859895,0.17176995
5400,ENG30-04652438-n,"ćutljivost,mučaljivost",osobina onaj ko jesam nekomunikativan ; ne doprinositi ništa više nego što jesam neophodan . ,0.005048184,0.1214211
5401,ENG30-04635104-n,"živahnost,okretnost,energičnost",osobina onaj ko jesam aktivan ; kretati se brzo i energičan . ,0.011933101,0.00033078564
5402,ENG30-04635631-n,"neaktivnost,tromost,inertnost",sklonost da se ostati neaktivan ili nepokretan . ,0.11335882,0.032733496
5403,ENG30-00031974-a,aktivan,koji karakterisati stalan aktivnost . ,0.043250944,0.12450817
5404,ENG30-00035465-a,aktivan,pun aktivnost ili uključiti u neprestan aktivnost . ,0.0036868965,0.0007917194
5405,ENG30-00036481-a,neaktivan,koji nedostajati aktivnost ; ne koristiti se . ,0.0076085646,0.011196328
5406,ENG30-00033574-a,"neaktivan,trom,inertan",koji jesam aktivan fizički ili mentalno . ,0.09230402,0.33800822
5407,ENG30-05030806-n,"krepkost,vitalnost",aktivan snaga telo ili duh ,0.06126949,0.16252694
5408,ENG30-04610503-n,obor,"Ograđen prostor za životinja , živina ili stoka . ",0.003274358,0.005285001
5409,ENG30-03538037-n,"kozlić,konj","Gimnastička sprava na četiri noga , presvučen koža . ",0.00022887101,0.00010154581
5410,ENG30-04524142-n,konj bez hvataljki,Gmnastički konj bez hvataljka kod koji jesam jedan kraj izdužiti ; korisi se uzduž za pravljenje salto . ,4.4764067e-05,7.7825454e-05
5411,ENG30-07971582-n,dinastija,niz moćan lider iz isti porodica . ,3.480509e-05,2.450985e-05
5412,BILI-00000949,buregdžijin,koji pripadati buregdžija . ,0.07115646,0.15006675
5413,BILI-00001117,buregdžijski,koji se odnositi na buregdžija . ,0.0012659803,0.0035123732
5414,BILI-00001089,ćevabdžijin,koji pripadati ćevabdžija . ,0.07115646,0.15006675
5415,BILI-00001078,ćevabdžijski,koji se odnositi na ćevabdžija . ,0.0012659803,0.0035123732
5416,BILI-00001073,filigranski,"koji se odnositi na filigran , izraditi kao filigran . ",6.81186e-05,0.00016081941
5417,BILI-00001028,mitropolitov,koji pripadati mitroploitu . ,0.07115646,0.15006675
5418,BILI-00001007,bozadžijski,koji pripadati bozadžiji . ,0.07115646,0.15006675
5419,BILI-00000939,čukunbabin,koji pripadati čukunbabi . ,0.07115646,0.15006675
5420,BILI-00000007,boza,vrsta pića od kukuruzni brašno i šećer . ,9.046633e-05,1.0354934e-05
5421,BILI-00001032,mitropolitski,koji se odnositi na mitropolita . ,0.0012659803,0.0035123732
5422,BILI-00000996,omladinski,koji se odnositi na omladinac i omladinke . ,0.00019170204,0.0003109814
5423,BILI-00000266,partizanski,koji se odnositi na partizan . ,0.0012659803,0.0035123732
5424,BILI-00000267,patrijarhov,koji pripadati patrijarh . ,0.04734918,0.13171569
5425,BILI-00001029,patrijaršijski,koji pripadati patrijaršija . ,0.07115646,0.15006675
5426,BILI-00000971,pionirski,koji se odnositi na pionir . ,0.0012659803,0.0035123732
5427,BILI-00000932,samoupravljački,koji se odnositi na samoupravljač . ,0.0012659803,0.0035123732
5428,BILI-00001057,samoupravni,koji se odnositi na samoupravljanje . ,0.0012659803,0.0035123732
5429,BILI-00001123,slavski,koji se odnositi na slava . ,0.0012659803,0.0035123732
5430,BILI-00000955,stričev,koji pripadati stric . ,0.060959972,0.1012837
5431,BILI-00000986,tetkin,koji pripadati tetka . ,0.07115646,0.15006675
5432,BILI-00001035,"ujakov,ujkin,ujkov",koji pripadati ujak . ,0.058097024,0.12597382
5433,BILI-00000268,"vladikin,vladičin",koji pripadati vladika . ,0.07115646,0.15006675
5434,BILI-00001049,vladičanski,"koji pripadati vladika , koji se odnositi na vladika . ",6.088074e-05,0.0004621553
5435,BILI-00000987,27. mart,Dan kada jesam u Beograd održan demonstracija protiv pristupanje Jugoslavija trojni pakt . ,0.0028168538,0.006378856
5436,BILI-00000113,"Balkanijada,balkanske igre",sportski igra takmičar iz balkanski zemlja . ,0.00014194167,0.00034935155
5437,BILI-00000269,Cveti,Nedexla uoči Uskrs . ,0.15237328,0.18108429
5438,BILI-00001064,Dan borca,@ord@ juli - Dan kada jesam @ord@ godina podignuti oružan ustanak protiv Nemačka okupacija Jugoslavija u II svetski rat . ,2.5483863e-05,7.75724e-05
5439,BILI-00001058,Dejtonski sporazum,"sporazum potpisati u Dejton , Ohio , sad @ord@ koji jesam završen rat u BiH , bivši Jugoslavija . ",3.3805027e-05,0.00014602888
5440,BILI-00000013,Drugi balkanski rat,drugi balkanski rat - uglavnom rat između Srbija i Bugarska oko prevlast nad terotorijama oslobođen od Turska imperija . ,7.1818813e-06,1.847344e-05
5441,BILI-00001114,"Drugi srpski ustanak,II srpski ustanak",ustanak protiv turski vladavina podignuti @ord@ godina pod vođstvo Miloš Obrenović . ,0.00017194999,0.00015171396
5442,BILI-00001024,Ivo Andrić,"srpski pisac , nobelovac . ",0.103984945,0.07857393
5443,BILI-00001023,Kosovska bitka,"bitak na Kosovo , @ord@ jun @ord@ godina . ",0.00021849468,9.1136906e-05
5444,BILI-00001065,Kraljevina Jugoslavija,"nov naziv za kraljevina Srbin , Hrvat i Slovenac koji jesam prestati sa postojati poraz i kapitulacija u aprilski rat @ord@ godina . ",1.984183e-05,0.00013164569
5445,BILI-00001061,"Kraljevina Srba, Hrvata i Slovenaca",kraljevina nastati ujedinjenjema narod jugositočne Evropa posle I svetski rat . ,3.5869452e-05,1.3481992e-05
5446,BILI-00000170,Krstovdan,"pravoslavan praznik , vozdviženje častan krsta ; slaviti se @ord@ septembar po gregorijanski , odnosno @ord@ IX po julijanski kalendar . ",0.00024812086,4.8406055e-05
5447,BILI-00000998,Marička bitka,bitak između Srbin i Turčin na reka Marica @card@ godina . ,7.1435124e-06,3.424239e-06
5448,BILI-00000136,Marko Kraljević,"turski vazal , slaviti kao junak u pesma Kosovskog ciklus . ",0.00019516874,0.00013467079
5449,BILI-00000294,Mladenci,"Dan @card@ mučenik , @ord@ mart , kada po običaj u Srbija rođaka i prijatelj posećivati i darovati nov mladenac . ",1.3410283e-05,3.767257e-05
5450,BILI-00000985,NATO bombardovanje,nato bombardovanje SR Jugoslavija od @ord@ mart do @ord@ jun @ord@ godina . ,2.4448167e-05,6.0185344e-06
5451,BILI-00000018,Omladinska organizacija,organizacija omladinac u SFRJ . ,0.009405797,0.007933903
5452,BILI-00000180,Pionirska organizacija,Zvanična organizacija pionir u SFRJ . ,0.012190858,0.004989671
5453,BILI-00001086,Pokret nesvrstanih,"organizacija zemlja koji jesam biti uključiti ni u jedan od tada važeći organizacija ( NATO , Varšavski pakt ) . ",8.436392e-06,1.2130752e-05
5454,BILI-00000028,Prvi balkanski rat,rat koji jesam Srbin voditi protiv Turska okupacija i oslobođenje teritorija ( @card@ ) . ,3.0175885e-05,0.0001997887
5455,BILI-00001075,"Prvi srpski ustanak,I srpski ustanak",ustanak protiv turski ropstvo od @ord@ do @card@ pod vođstvo Karađorđe Petrović . ,6.685948e-05,1.7944545e-05
5456,BILI-00001004,"Rambuje,sastanak u Rambujeu","propast pregovori u Rambuje , Francuska dovesti jesam do bombardovanje Srbija od strana NATO-a @ord@ godina . ",2.1058968e-05,2.8996203e-05
5457,BILI-00001111,Sabor u Guči,tradicionalan festival trubača koji se održavati svaki leto . ,0.00015554749,0.0044304007
5458,BILI-00000270,Slobodan Milošević,Ozloglašeni predsednik Srbija i Jugoslavija u perioda od @ord@ do @ord@ godina . ,1.5070398e-05,3.5409157e-06
5459,BILI-00000271,"Socijalistička Federativna Republika Jugoslavija,SFRJ","takozvani "" drugi Jugoslavija "" stvoriti na zasedanje AVNOJ-a u Jajce @ord@ godina a prestati da postojati ratovina na tlo bivši Jugoslavija devedeseti godina . ",6.18297e-05,8.023541e-05
5460,BILI-00000983,"Savezna Republika Jugoslavija,SRJ","takozvani "" treći Jugoslavija "" , koji činiti samo dva od šest republika bivši Jugoslavija , Srbija i Crna Gor . ",6.012361e-05,4.923629e-06
5461,BILI-00001016,Solunski front,front koji jesam saveznik stvoriti protiv centralni sila na Balkan od @card@ do @ord@ ,1.3046029e-05,6.395098e-06
5462,BILI-00000272,Spasovdan,"Dan kada se slaviti Hristov vaznesenje , ulazak Hristov na nebo , četrdeset dan po Uskrs . ",5.207408e-05,4.3637243e-05
5463,BILI-00001107,Srbija i Crna Gora,"nekad se nazivati i "" četvrti Jugoslavija "" , labav državni zajednica Srbija i crn Gor nastati usvajanje ustavan povelja . ",3.890995e-05,1.1881201e-05
5464,BILI-00000273,"Sretenje,Sretenje Gospođne","pravoslavan crkven praznik ; slaviti se @ord@ februar po gregorijanski , odnosno @ord@ II po julijanski kalendar . ",0.00010011704,2.0298297e-05
5465,BILI-00000178,"Sveti Aranđeo,Aranđelovdan","pravoslavan praznik sv . Aranđeo ; slaviti se @ord@ novembar po gregorijanski , odnosno @ord@ novembar po julijanski kalendar . ",0.000107697786,4.7223682e-05
5466,BILI-00000058,"Sveti Dimitrije,Mitrovdan,Mitrovdanak","Dan posvetiti sv . Dimitrija ; slaviti se @ord@ XI po gregorijanski , odnosno @ord@ oktobar po julijanski kalendar . ",0.0003295978,5.7807847e-05
